Input_Size,Run_ID,Algorithm,Comparisons
6000,279,QuickSort,88108
6000,279,HeapSort,92962
6000,280,BubbleSort,17997000
6000,280,InsertionSort,8955705
6000,280,SelectionSort,17997000
6000,280,MergeSort,67835
6000,280,QuickSort,88957
6000,280,HeapSort,93450
6000,281,BubbleSort,17997000
6000,281,InsertionSort,9030867
6000,281,SelectionSort,17997000
6000,281,MergeSort,67795
6000,281,QuickSort,88670
6000,281,HeapSort,93229
6000,282,BubbleSort,17997000
6000,282,InsertionSort,9099571
6000,282,SelectionSort,17997000
6000,282,MergeSort,67821
6000,282,QuickSort,92502
6000,282,HeapSort,93276
6000,283,BubbleSort,17997000
6000,283,InsertionSort,8944800
6000,283,SelectionSort,17997000
6000,283,MergeSort,67814
6000,283,QuickSort,88284
6000,283,HeapSort,93129
6000,284,BubbleSort,17997000
6000,284,InsertionSort,8981650
6000,284,SelectionSort,17997000
6000,284,MergeSort,67803
6000,284,QuickSort,89310
6000,284,HeapSort,93144
6000,285,BubbleSort,17997000
6000,285,InsertionSort,8879530
6000,285,SelectionSort,17997000
6000,285,MergeSort,67882
6000,285,QuickSort,86342
6000,285,HeapSort,93345
6000,286,BubbleSort,17997000
6000,286,InsertionSort,9051323
6000,286,SelectionSort,17997000
6000,286,MergeSort,67828
6000,286,QuickSort,87002
6000,286,HeapSort,93192
6000,287,BubbleSort,17997000
6000,287,InsertionSort,8949115
6000,287,SelectionSort,17997000
6000,287,MergeSort,67834
6000,287,QuickSort,84400
6000,287,HeapSort,93245
6000,288,BubbleSort,17997000
6000,288,InsertionSort,9050844
6000,288,SelectionSort,17997000
6000,288,MergeSort,67847
6000,288,QuickSort,89610
6000,288,HeapSort,93114
6000,289,BubbleSort,17997000
6000,289,InsertionSort,8992216
6000,289,SelectionSort,17997000
6000,289,MergeSort,67859
6000,289,QuickSort,95058
6000,289,HeapSort,93176
6000,290,BubbleSort,17997000
6000,290,InsertionSort,8910429
6000,290,SelectionSort,17997000
6000,290,MergeSort,67874
6000,290,QuickSort,94081
6000,290,HeapSort,93382
6000,291,BubbleSort,17997000
6000,291,InsertionSort,8873879
6000,291,SelectionSort,17997000
6000,291,MergeSort,67775
6000,291,QuickSort,83476
6000,291,HeapSort,93120
6000,292,BubbleSort,17997000
6000,292,InsertionSort,9057579
6000,292,SelectionSort,17997000
6000,292,MergeSort,67834
6000,292,QuickSort,97612
6000,292,HeapSort,93137
6000,293,BubbleSort,17997000
6000,293,InsertionSort,9099019
6000,293,SelectionSort,17997000
6000,293,MergeSort,67812
6000,293,QuickSort,89370
6000,293,HeapSort,93306
6000,294,BubbleSort,17997000
6000,294,InsertionSort,8927723
6000,294,SelectionSort,17997000
6000,294,MergeSort,67806
6000,294,QuickSort,87048
6000,294,HeapSort,93139
6000,295,BubbleSort,17997000
6000,295,InsertionSort,8945978
6000,295,SelectionSort,17997000
6000,295,MergeSort,67905
6000,295,QuickSort,88792
6000,295,HeapSort,93157
6000,296,BubbleSort,17997000
6000,296,InsertionSort,9056158
6000,296,SelectionSort,17997000
6000,296,MergeSort,67829
6000,296,QuickSort,93701
6000,296,HeapSort,93167
6000,297,BubbleSort,17997000
6000,297,InsertionSort,8969789
6000,297,SelectionSort,17997000
6000,297,MergeSort,67751
6000,297,QuickSort,89093
6000,297,HeapSort,93170
6000,298,BubbleSort,17997000
6000,298,InsertionSort,9124924
6000,298,SelectionSort,17997000
6000,298,MergeSort,67886
6000,298,QuickSort,87304
6000,298,HeapSort,93353
6000,299,BubbleSort,17997000
6000,299,InsertionSort,9115814
6000,299,SelectionSort,17997000
6000,299,MergeSort,67783
6000,299,QuickSort,83486
6000,299,HeapSort,93154
6000,300,BubbleSort,17997000
6000,300,InsertionSort,8944322
6000,300,SelectionSort,17997000
6000,300,MergeSort,67859
6000,300,QuickSort,91212
6000,300,HeapSort,93203
6000,301,BubbleSort,17997000
6000,301,InsertionSort,8927077
6000,301,SelectionSort,17997000
6000,301,MergeSort,67860
6000,301,QuickSort,90251
6000,301,HeapSort,93236
6000,302,BubbleSort,17997000
6000,302,InsertionSort,8963723
6000,302,SelectionSort,17997000
6000,302,MergeSort,67791
6000,302,QuickSort,85517
6000,302,HeapSort,93315
6000,303,BubbleSort,17997000
6000,303,InsertionSort,9032939
6000,303,SelectionSort,17997000
6000,303,MergeSort,67857
6000,303,QuickSort,85963
6000,303,HeapSort,93344
6000,304,BubbleSort,17997000
6000,304,InsertionSort,9056038
6000,304,SelectionSort,17997000
6000,304,MergeSort,67862
6000,304,QuickSort,94125
6000,304,HeapSort,93120
6000,305,BubbleSort,17997000
6000,305,InsertionSort,9053562
6000,305,SelectionSort,17997000
6000,305,MergeSort,67835
6000,305,QuickSort,90009
6000,305,HeapSort,93236
6000,306,BubbleSort,17997000
6000,306,InsertionSort,8922155
6000,306,SelectionSort,17997000
6000,306,MergeSort,67867
6000,306,QuickSort,91894
6000,306,HeapSort,93329
6000,307,BubbleSort,17997000
6000,307,InsertionSort,8933522
6000,307,SelectionSort,17997000
6000,307,MergeSort,67758
6000,307,QuickSort,95007
6000,307,HeapSort,93249
6000,308,BubbleSort,17997000
6000,308,InsertionSort,8952771
6000,308,SelectionSort,17997000
6000,308,MergeSort,67808
6000,308,QuickSort,86785
6000,308,HeapSort,93159
6000,309,BubbleSort,17997000
6000,309,InsertionSort,8890852
6000,309,SelectionSort,17997000
6000,309,MergeSort,67849
6000,309,QuickSort,90736
6000,309,HeapSort,93193
6000,310,BubbleSort,17997000
6000,310,InsertionSort,8975845
6000,310,SelectionSort,17997000
6000,310,MergeSort,67866
6000,310,QuickSort,88679
6000,310,HeapSort,93278
6000,311,BubbleSort,17997000
6000,311,InsertionSort,9075032
6000,311,SelectionSort,17997000
6000,311,MergeSort,67906
6000,311,QuickSort,89126
6000,311,HeapSort,93116
6000,312,BubbleSort,17997000
6000,312,InsertionSort,8952012
6000,312,SelectionSort,17997000
6000,312,MergeSort,67874
6000,312,QuickSort,86199
6000,312,HeapSort,93183
6000,313,BubbleSort,17997000
6000,313,InsertionSort,8947252
6000,313,SelectionSort,17997000
6000,313,MergeSort,67753
6000,313,QuickSort,93691
6000,313,HeapSort,93253
6000,314,BubbleSort,17997000
6000,314,InsertionSort,8937817
6000,314,SelectionSort,17997000
6000,314,MergeSort,67859
6000,314,QuickSort,87124
6000,314,HeapSort,93302
6000,315,BubbleSort,17997000
6000,315,InsertionSort,8903286
6000,315,SelectionSort,17997000
6000,315,MergeSort,67804
6000,315,QuickSort,91909
6000,315,HeapSort,93331
6000,316,BubbleSort,17997000
6000,316,InsertionSort,8979548
6000,316,SelectionSort,17997000
6000,316,MergeSort,67888
6000,316,QuickSort,87008
6000,316,HeapSort,93337
6000,317,BubbleSort,17997000
6000,317,InsertionSort,9035847
6000,317,SelectionSort,17997000
6000,317,MergeSort,67827
6000,317,QuickSort,90492
6000,317,HeapSort,93148
6000,318,BubbleSort,17997000
6000,318,InsertionSort,8937711
6000,318,SelectionSort,17997000
6000,318,MergeSort,67890
6000,318,QuickSort,91154
6000,318,HeapSort,93481
6000,319,BubbleSort,17997000
6000,319,InsertionSort,8882885
6000,319,SelectionSort,17997000
6000,319,MergeSort,67806
6000,319,QuickSort,91717
6000,319,HeapSort,93344
6000,320,BubbleSort,17997000
6000,320,InsertionSort,8956685
6000,320,SelectionSort,17997000
6000,320,MergeSort,67790
6000,320,QuickSort,92388
6000,320,HeapSort,93153
6000,321,BubbleSort,17997000
6000,321,InsertionSort,8915778
6000,321,SelectionSort,17997000
6000,321,MergeSort,67850
6000,321,QuickSort,89109
6000,321,HeapSort,93081
6000,322,BubbleSort,17997000
6000,322,InsertionSort,8966015
6000,322,SelectionSort,17997000
6000,322,MergeSort,67852
6000,322,QuickSort,90659
6000,322,HeapSort,93375
6000,323,BubbleSort,17997000
6000,323,InsertionSort,8934100
6000,323,SelectionSort,17997000
6000,323,MergeSort,67882
6000,323,QuickSort,87895
6000,323,HeapSort,93285
6000,324,BubbleSort,17997000
6000,324,InsertionSort,9047165
6000,324,SelectionSort,17997000
6000,324,MergeSort,67783
6000,324,QuickSort,86429
6000,324,HeapSort,93205
6000,325,BubbleSort,17997000
6000,325,InsertionSort,8990224
6000,325,SelectionSort,17997000
6000,325,MergeSort,67849
6000,325,QuickSort,93433
6000,325,HeapSort,93236
6000,326,BubbleSort,17997000
6000,326,InsertionSort,9008451
6000,326,SelectionSort,17997000
6000,326,MergeSort,67829
6000,326,QuickSort,89503
6000,326,HeapSort,93130
6000,327,BubbleSort,17997000
6000,327,InsertionSort,9110745
6000,327,SelectionSort,17997000
6000,327,MergeSort,67832
6000,327,QuickSort,95623
6000,327,HeapSort,93176
6000,328,BubbleSort,17997000
6000,328,InsertionSort,9021772
6000,328,SelectionSort,17997000
6000,328,MergeSort,67830
6000,328,QuickSort,90552
6000,328,HeapSort,93175
6000,329,BubbleSort,17997000
6000,329,InsertionSort,9061457
6000,329,SelectionSort,17997000
6000,329,MergeSort,67915
6000,329,QuickSort,95443
6000,329,HeapSort,93333
6000,330,BubbleSort,17997000
6000,330,InsertionSort,8925424
6000,330,SelectionSort,17997000
6000,330,MergeSort,67826
6000,330,QuickSort,87566
6000,330,HeapSort,93284
6000,331,BubbleSort,17997000
6000,331,InsertionSort,9052019
6000,331,SelectionSort,17997000
6000,331,MergeSort,67759
6000,331,QuickSort,90791
6000,331,HeapSort,93215
6000,332,BubbleSort,17997000
6000,332,InsertionSort,9060367
6000,332,SelectionSort,17997000
6000,332,MergeSort,67800
6000,332,QuickSort,85608
6000,332,HeapSort,93013
6000,333,BubbleSort,17997000
6000,333,InsertionSort,9045204
6000,333,SelectionSort,17997000
6000,333,MergeSort,67707
6000,333,QuickSort,86694
6000,333,HeapSort,93312
6000,334,BubbleSort,17997000
6000,334,InsertionSort,9028884
6000,334,SelectionSort,17997000
6000,334,MergeSort,67869
6000,334,QuickSort,90944
6000,334,HeapSort,93182
6000,335,BubbleSort,17997000
6000,335,InsertionSort,8960650
6000,335,SelectionSort,17997000
6000,335,MergeSort,67836
6000,335,QuickSort,83642
6000,335,HeapSort,93011
6000,336,BubbleSort,17997000
6000,336,InsertionSort,8885120
6000,336,SelectionSort,17997000
6000,336,MergeSort,67789
6000,336,QuickSort,87873
6000,336,HeapSort,93360
6000,337,BubbleSort,17997000
6000,337,InsertionSort,8999843
6000,337,SelectionSort,17997000
6000,337,MergeSort,67874
6000,337,QuickSort,92715
6000,337,HeapSort,93255
6000,338,BubbleSort,17997000
6000,338,InsertionSort,9014485
6000,338,SelectionSort,17997000
6000,338,MergeSort,67814
6000,338,QuickSort,99840
6000,338,HeapSort,93349
6000,339,BubbleSort,17997000
6000,339,InsertionSort,8960767
6000,339,SelectionSort,17997000
6000,339,MergeSort,67771
6000,339,QuickSort,93877
6000,339,HeapSort,93406
6000,340,BubbleSort,17997000
6000,340,InsertionSort,8960908
6000,340,SelectionSort,17997000
6000,340,MergeSort,67810
6000,340,QuickSort,86467
6000,340,HeapSort,93212
6000,341,BubbleSort,17997000
6000,341,InsertionSort,9086319
6000,341,SelectionSort,17997000
6000,341,MergeSort,67787
6000,341,QuickSort,92238
6000,341,HeapSort,93035
6000,342,BubbleSort,17997000
6000,342,InsertionSort,8994013
6000,342,SelectionSort,17997000
6000,342,MergeSort,67864
6000,342,QuickSort,92179
6000,342,HeapSort,93130
6000,343,BubbleSort,17997000
6000,343,InsertionSort,8947267
6000,343,SelectionSort,17997000
6000,343,MergeSort,67844
6000,343,QuickSort,90899
6000,343,HeapSort,93312
6000,344,BubbleSort,17997000
6000,344,InsertionSort,9085263
6000,344,SelectionSort,17997000
6000,344,MergeSort,67834
6000,344,QuickSort,91880
6000,344,HeapSort,93207
6000,345,BubbleSort,17997000
6000,345,InsertionSort,9084038
6000,345,SelectionSort,17997000
6000,345,MergeSort,67850
6000,345,QuickSort,85987
6000,345,HeapSort,93212
6000,346,BubbleSort,17997000
6000,346,InsertionSort,8805063
6000,346,SelectionSort,17997000
6000,346,MergeSort,67813
6000,346,QuickSort,89682
6000,346,HeapSort,93368
6000,347,BubbleSort,17997000
6000,347,InsertionSort,9101040
6000,347,SelectionSort,17997000
6000,347,MergeSort,67948
6000,347,QuickSort,90608
6000,347,HeapSort,93214
6000,348,BubbleSort,17997000
6000,348,InsertionSort,8943931
6000,348,SelectionSort,17997000
6000,348,MergeSort,67903
6000,348,QuickSort,86331
6000,348,HeapSort,93196
6000,349,BubbleSort,17997000
6000,349,InsertionSort,8970147
6000,349,SelectionSort,17997000
6000,349,MergeSort,67820
6000,349,QuickSort,92490
6000,349,HeapSort,93291
6000,350,BubbleSort,17997000
6000,350,InsertionSort,8962507
6000,350,SelectionSort,17997000
6000,350,MergeSort,67793
6000,350,QuickSort,87765
6000,350,HeapSort,93201
6000,351,BubbleSort,17997000
6000,351,InsertionSort,8959352
6000,351,SelectionSort,17997000
6000,351,MergeSort,67890
6000,351,QuickSort,91761
6000,351,HeapSort,93398
6000,352,BubbleSort,17997000
6000,352,InsertionSort,9063085
6000,352,SelectionSort,17997000
6000,352,MergeSort,67860
6000,352,QuickSort,91209
6000,352,HeapSort,93133
6000,353,BubbleSort,17997000
6000,353,InsertionSort,8956710
6000,353,SelectionSort,17997000
6000,353,MergeSort,67787
6000,353,QuickSort,91542
6000,353,HeapSort,93238
6000,354,BubbleSort,17997000
6000,354,InsertionSort,8969385
6000,354,SelectionSort,17997000
6000,354,MergeSort,67846
6000,354,QuickSort,92183
6000,354,HeapSort,93267
6000,355,BubbleSort,17997000
6000,355,InsertionSort,9123390
6000,355,SelectionSort,17997000
6000,355,MergeSort,67785
6000,355,QuickSort,84192
6000,355,HeapSort,93259
6000,356,BubbleSort,17997000
6000,356,InsertionSort,8962881
6000,356,SelectionSort,17997000
6000,356,MergeSort,67832
6000,356,QuickSort,94569
6000,356,HeapSort,93286
6000,357,BubbleSort,17997000
6000,357,InsertionSort,9087040
6000,357,SelectionSort,17997000
6000,357,MergeSort,67805
6000,357,QuickSort,89400
6000,357,HeapSort,93092
6000,358,BubbleSort,17997000
6000,358,InsertionSort,9008299
6000,358,SelectionSort,17997000
6000,358,MergeSort,67882
6000,358,QuickSort,84617
6000,358,HeapSort,92996
6000,359,BubbleSort,17997000
6000,359,InsertionSort,9173565
6000,359,SelectionSort,17997000
6000,359,MergeSort,67801
6000,359,QuickSort,87208
6000,359,HeapSort,93201
6000,360,BubbleSort,17997000
6000,360,InsertionSort,9087351
6000,360,SelectionSort,17997000
6000,360,MergeSort,67885
6000,360,QuickSort,82696
6000,360,HeapSort,93340
6000,361,BubbleSort,17997000
6000,361,InsertionSort,8957174
6000,361,SelectionSort,17997000
6000,361,MergeSort,67884
6000,361,QuickSort,87804
6000,361,HeapSort,93312
6000,362,BubbleSort,17997000
6000,362,InsertionSort,8905415
6000,362,SelectionSort,17997000
6000,362,MergeSort,67775
6000,362,QuickSort,88862
6000,362,HeapSort,93420
6000,363,BubbleSort,17997000
6000,363,InsertionSort,9030322
6000,363,SelectionSort,17997000
6000,363,MergeSort,67807
6000,363,QuickSort,93994
6000,363,HeapSort,93177
6000,364,BubbleSort,17997000
6000,364,InsertionSort,8988350
6000,364,SelectionSort,17997000
6000,364,MergeSort,67861
6000,364,QuickSort,92904
6000,364,HeapSort,93430
6000,365,BubbleSort,17997000
6000,365,InsertionSort,8958623
6000,365,SelectionSort,17997000
6000,365,MergeSort,67791
6000,365,QuickSort,89469
6000,365,HeapSort,93298
6000,366,BubbleSort,17997000
6000,366,InsertionSort,9037297
6000,366,SelectionSort,17997000
6000,366,MergeSort,67883
6000,366,QuickSort,90890
6000,366,HeapSort,93342
6000,367,BubbleSort,17997000
6000,367,InsertionSort,8888570
6000,367,SelectionSort,17997000
6000,367,MergeSort,67885
6000,367,QuickSort,85618
6000,367,HeapSort,93388
6000,368,BubbleSort,17997000
6000,368,InsertionSort,9137920
6000,368,SelectionSort,17997000
6000,368,MergeSort,67804
6000,368,QuickSort,84856
6000,368,HeapSort,93136
6000,369,BubbleSort,17997000
6000,369,InsertionSort,9036850
6000,369,SelectionSort,17997000
6000,369,MergeSort,67848
6000,369,QuickSort,85333
6000,369,HeapSort,93308
6000,370,BubbleSort,17997000
6000,370,InsertionSort,9066367
6000,370,SelectionSort,17997000
6000,370,MergeSort,67824
6000,370,QuickSort,86006
6000,370,HeapSort,93300
6000,371,BubbleSort,17997000
6000,371,InsertionSort,8997530
6000,371,SelectionSort,17997000
6000,371,MergeSort,67844
6000,371,QuickSort,88768
6000,371,HeapSort,93207
6000,372,BubbleSort,17997000
6000,372,InsertionSort,8974539
6000,372,SelectionSort,17997000
6000,372,MergeSort,67791
6000,372,QuickSort,89022
6000,372,HeapSort,93312
6000,373,BubbleSort,17997000
6000,373,InsertionSort,9037876
6000,373,SelectionSort,17997000
6000,373,MergeSort,67836
6000,373,QuickSort,86265
6000,373,HeapSort,93033
6000,374,BubbleSort,17997000
6000,374,InsertionSort,9018462
6000,374,SelectionSort,17997000
6000,374,MergeSort,67979
6000,374,QuickSort,86793
6000,374,HeapSort,93312
6000,375,BubbleSort,17997000
6000,375,InsertionSort,9037872
6000,375,SelectionSort,17997000
6000,375,MergeSort,67705
6000,375,QuickSort,92883
6000,375,HeapSort,93179
6000,376,BubbleSort,17997000
6000,376,InsertionSort,8988968
6000,376,SelectionSort,17997000
6000,376,MergeSort,67833
6000,376,QuickSort,87285
6000,376,HeapSort,93367
6000,377,BubbleSort,17997000
6000,377,InsertionSort,8987326
6000,377,SelectionSort,17997000
6000,377,MergeSort,67817
6000,377,QuickSort,89214
6000,377,HeapSort,93008
6000,378,BubbleSort,17997000
6000,378,InsertionSort,9053588
6000,378,SelectionSort,17997000
6000,378,MergeSort,67892
6000,378,QuickSort,88177
6000,378,HeapSort,93191
6000,379,BubbleSort,17997000
6000,379,InsertionSort,8960932
6000,379,SelectionSort,17997000
6000,379,MergeSort,67898
6000,379,QuickSort,91769
6000,379,HeapSort,93112
6000,380,BubbleSort,17997000
6000,380,InsertionSort,9006781
6000,380,SelectionSort,17997000
6000,380,MergeSort,67961
6000,380,QuickSort,83051
6000,380,HeapSort,93201
6000,381,BubbleSort,17997000
6000,381,InsertionSort,9043846
6000,381,SelectionSort,17997000
6000,381,MergeSort,67829
6000,381,QuickSort,102067
6000,381,HeapSort,93109
6000,382,BubbleSort,17997000
6000,382,InsertionSort,9094072
6000,382,SelectionSort,17997000
6000,382,MergeSort,67804
6000,382,QuickSort,91186
6000,382,HeapSort,93117
6000,383,BubbleSort,17997000
6000,383,InsertionSort,8897452
6000,383,SelectionSort,17997000
6000,383,MergeSort,67855
6000,383,QuickSort,87106
6000,383,HeapSort,93107
6000,384,BubbleSort,17997000
6000,384,InsertionSort,9055174
6000,384,SelectionSort,17997000
6000,384,MergeSort,67790
6000,384,QuickSort,88509
6000,384,HeapSort,93204
6000,385,BubbleSort,17997000
6000,385,InsertionSort,9018241
6000,385,SelectionSort,17997000
6000,385,MergeSort,67825
6000,385,QuickSort,95207
6000,385,HeapSort,93220
6000,386,BubbleSort,17997000
6000,386,InsertionSort,8962291
6000,386,SelectionSort,17997000
6000,386,MergeSort,67736
6000,386,QuickSort,89578
6000,386,HeapSort,93275
6000,387,BubbleSort,17997000
6000,387,InsertionSort,9032231
6000,387,SelectionSort,17997000
6000,387,MergeSort,67777
6000,387,QuickSort,88579
6000,387,HeapSort,93246
6000,388,BubbleSort,17997000
6000,388,InsertionSort,8890963
6000,388,SelectionSort,17997000
6000,388,MergeSort,67924
6000,388,QuickSort,97429
6000,388,HeapSort,93252
6000,389,BubbleSort,17997000
6000,389,InsertionSort,8947827
6000,389,SelectionSort,17997000
6000,389,MergeSort,67866
6000,389,QuickSort,96548
6000,389,HeapSort,93162
6000,390,BubbleSort,17997000
6000,390,InsertionSort,9001052
6000,390,SelectionSort,17997000
6000,390,MergeSort,67827
6000,390,QuickSort,94223
6000,390,HeapSort,93084
6000,391,BubbleSort,17997000
6000,391,InsertionSort,8968326
6000,391,SelectionSort,17997000
6000,391,MergeSort,67846
6000,391,QuickSort,88053
6000,391,HeapSort,93290
6000,392,BubbleSort,17997000
6000,392,InsertionSort,8866725
6000,392,SelectionSort,17997000
6000,392,MergeSort,67829
6000,392,QuickSort,90125
6000,392,HeapSort,93392
6000,393,BubbleSort,17997000
6000,393,InsertionSort,9015378
6000,393,SelectionSort,17997000
6000,393,MergeSort,67783
6000,393,QuickSort,92269
6000,393,HeapSort,93270
6000,394,BubbleSort,17997000
6000,394,InsertionSort,9016088
6000,394,SelectionSort,17997000
6000,394,MergeSort,67805
6000,394,QuickSort,93512
6000,394,HeapSort,93087
6000,395,BubbleSort,17997000
6000,395,InsertionSort,9007111
6000,395,SelectionSort,17997000
6000,395,MergeSort,67855
